"LST_DATE","LST_TIME","T_MAX","P_CALC"
20120721,500,22.2,0
20120721,600,22.2,0
20120721,700,22.3,0
20120721,800,22.9,0
20120721,900,23.9,0
20120721,1000,24.7,0
20120721,1100,25.6,0
20120721,1200,26.6,0
20120721,1300,28.1,0
20120721,1400,29.3,0
20120721,1500,29.8,0
20120721,1600,30.5,0
20120721,1700,30.6,0
20120721,1800,30.6,0
20120721,1900,29.8,6.6
20120721,2000,22.5,0
20120721,2100,22.3,0
20120721,2200,22.4,1.1
20120721,2300,21.6,1
20120722,0,21.4,0
20120722,100,21.5,0
20120722,200,21.5,1.4
20120722,300,21.6,0
20120722,400,21.8,0
20120722,500,21.8,0
20120722,600,22,0
20120722,700,22.3,0
20120722,800,22.7,0
20120722,900,23,0
20120722,1000,23.9,0
20120722,1100,24.5,0
20120722,1200,24.3,0
20120722,1300,25.4,0
20120722,1400,25.7,0
20120722,1500,27.5,0
20120722,1600,29,0
20120722,1700,28.8,0
20120722,1800,27.9,0
20120722,1900,27.1,0
20120722,2000,26.6,0
20120722,2100,25,0
20120722,2200,24.5,0
20120722,2300,23.8,0
20120723,0,23.4,0
20120723,100,23.3,0
20120723,200,22.7,0
20120723,300,22.1,0
20120723,400,21.6,0
20120723,500,21.6,0
20120723,600,22,0
20120723,700,23.7,0
20120723,800,26.8,0
20120723,900,29.3,0
20120723,1000,30.6,0
20120723,1100,31.8,0
20120723,1200,32.6,0
20120723,1300,33.2,0
20120723,1400,33.7,0
20120723,1500,33.4,0
20120723,1600,32.9,0
20120723,1700,31.8,0.3
20120723,1800,25.2,1.3
20120723,1900,24.3,0
20120723,2000,23.9,0
20120723,2100,23.2,0
20120723,2200,23.1,0
20120723,2300,23.1,0
20120724,0,22.9,0
20120724,100,23.3,0
20120724,200,22.8,0
20120724,300,22.3,0
20120724,400,22.4,0
20120724,500,22.3,0
20120724,600,22.6,0
20120724,700,24.5,0
20120724,800,26.7,0
20120724,900,29.3,0
20120724,1000,31,0
20120724,1100,31.8,0
20120724,1200,33.4,0
20120724,1300,33.7,0
20120724,1400,33.8,0
20120724,1500,33.1,0
20120724,1600,25.7,0
20120724,1700,25.9,0
20120724,1800,26.5,0
20120724,1900,25.9,0
20120724,2000,25.5,0
20120724,2100,24.2,0
20120724,2200,24.8,0
20120724,2300,24.4,0
20120725,0,23.9,0
20120725,100,22.5,0
20120725,200,21.7,0
20120725,300,21.7,0
20120725,400,21.6,0
20120725,500,22.2,0
20120725,600,22.7,0
20120725,700,23.3,0
20120725,800,24.3,0
20120725,900,26,0
20120725,1000,26.5,0
20120725,1100,28,0
20120725,1200,29.1,0
20120725,1300,29.5,0
20120725,1400,30.2,0
20120725,1500,30.7,0
20120725,1600,30.4,0
20120725,1700,30.6,0
20120725,1800,29.7,0
20120725,1900,28.3,0
20120725,2000,26.8,0
20120725,2100,25.2,0
20120725,2200,25.1,0
20120725,2300,24.9,0
20120726,0,24.9,0
20120726,100,24.5,0
20120726,200,24.4,0
20120726,300,24,0
20120726,400,23.3,0
20120726,500,22.9,0
20120726,600,22.5,0
20120726,700,25,0
20120726,800,27.5,0
20120726,900,29.5,0
20120726,1000,31.5,0
20120726,1100,32.8,0
20120726,1200,34,0
20120726,1300,34.6,0
20120726,1400,35,0
20120726,1500,35.5,0
20120726,1600,34.8,0
20120726,1700,34.7,0
20120726,1800,34.1,0
20120726,1900,33.2,0
20120726,2000,31.6,0
20120726,2100,28.9,0
20120726,2200,27.7,0
20120726,2300,27.5,0
20120727,0,26,0
20120727,100,25,0
20120727,200,26.5,0
20120727,300,26.5,0
20120727,400,25.5,0
20120727,500,24.6,0
20120727,600,24.1,0
20120727,700,25.5,0
20120727,800,27.9,0
20120727,900,30.7,0
20120727,1000,32.9,0
20120727,1100,33.7,0
20120727,1200,34.9,0
20120727,1300,35.3,0
20120727,1400,34.7,0
20120727,1500,34.1,0
20120727,1600,34.8,0
20120727,1700,34.8,0
20120727,1800,34.3,0
20120727,1900,26.5,10.7
20120727,2000,23.6,0.5
20120727,2100,23.6,2.2
20120727,2200,23.3,0.4
20120727,2300,23,0
20120728,0,22.8,0
20120728,100,22.5,0
20120728,200,22.3,0
20120728,300,22.2,0
20120728,400,22.3,0
20120728,500,21.8,0
20120728,600,21.5,0
20120728,700,22.8,0
20120728,800,23.8,0
20120728,900,26.4,0
20120728,1000,29,0
20120728,1100,30.3,0
20120728,1200,31.1,0
20120728,1300,32,0
20120728,1400,32.7,0
20120728,1500,32.8,0
20120728,1600,33.1,0
20120728,1700,32.9,0
20120728,1800,32.6,0
20120728,1900,31.8,0.5
20120728,2000,26.9,47.4
20120728,2100,21.9,9.4
20120728,2200,21.3,0
20120728,2300,21,0
20120729,0,20.9,0
20120729,100,21,0
20120729,200,20.8,0
20120729,300,20.6,0
20120729,400,20.2,0
20120729,500,20,0
20120729,600,20,0
20120729,700,21.8,0
20120729,800,23.9,0
20120729,900,26,0
20120729,1000,27.2,0
20120729,1100,28.7,0
20120729,1200,30.1,0
20120729,1300,30.6,0
20120729,1400,30.8,0
20120729,1500,31.2,0
20120729,1600,31.2,0
20120729,1700,31.1,0
20120729,1800,30.7,0
20120729,1900,28.6,0
20120729,2000,24.8,0
20120729,2100,23.7,0
20120729,2200,22.5,0
20120729,2300,21.7,0
20120730,0,21.4,0
20120730,100,21.1,0
20120730,200,20.5,0
20120730,300,20.3,0
20120730,400,20,0
20120730,500,20,0
20120730,600,20.6,0
20120730,700,23.4,0
20120730,800,24.6,0
20120730,900,25.9,0
20120730,1000,28.2,0
20120730,1100,29,0
20120730,1200,29.5,0
20120730,1300,30.4,0
20120730,1400,30.8,0
20120730,1500,31.1,0
20120730,1600,30.7,0
20120730,1700,28.1,8
20120730,1800,25.4,0
20120730,1900,25.6,0
20120730,2000,22.8,0
20120730,2100,21.6,0
20120730,2200,20.9,0
20120730,2300,20.4,0
20120731,0,20.6,0
20120731,100,20.8,0
20120731,200,20.8,0
20120731,300,20.7,0
20120731,400,20.7,0
20120731,500,20.7,0
20120731,600,20.6,0
20120731,700,20.8,0
20120731,800,21.2,0
20120731,900,21.6,0
20120731,1000,21.9,0
20120731,1100,22.5,0
20120731,1200,25.9,0
20120731,1300,27.6,0
20120731,1400,29.2,0
20120731,1500,29.3,0
20120731,1600,29.7,0
20120731,1700,29.1,0
20120731,1800,28.2,0
20120731,1900,27.3,0
20120731,2000,25.7,0
20120731,2100,23.4,0
20120731,2200,22.4,0
20120731,2300,23.1,0
20120801,0,22.8,0
20120801,100,22.3,0
20120801,200,21.4,0
20120801,300,21,0
20120801,400,21.2,0
20120801,500,21.2,0
20120801,600,20.9,0
20120801,700,22.2,0
20120801,800,23.1,0
20120801,900,23.7,0
20120801,1000,26.6,0
20120801,1100,28.3,0
20120801,1200,29.4,0
20120801,1300,29.6,0
20120801,1400,30.4,0
20120801,1500,30.9,0
20120801,1600,30.5,0
20120801,1700,30.7,0
20120801,1800,30.3,0
20120801,1900,29.3,0
20120801,2000,26.6,0
20120801,2100,23.7,0
20120801,2200,23.5,0
20120801,2300,22,0
20120802,0,22.6,0
20120802,100,23.2,0
20120802,200,22.4,0
20120802,300,22.7,0
20120802,400,21.6,0
20120802,500,21,0
20120802,600,20.9,0
20120802,700,23.3,0
20120802,800,26.1,0
20120802,900,27.9,0
20120802,1000,28.7,0
20120802,1100,29.9,0
20120802,1200,30.8,0
20120802,1300,31.5,0
20120802,1400,32.5,0
20120802,1500,32.6,0
20120802,1600,32.4,0
20120802,1700,28.8,0
20120802,1800,27.5,0
20120802,1900,26,0
20120802,2000,24.8,0
20120802,2100,23,0
20120802,2200,23.1,0
20120802,2300,22.9,0
20120803,0,22.1,0
20120803,100,21.2,0
20120803,200,19.8,0
20120803,300,20,0
20120803,400,19.6,0
20120803,500,19.6,0
20120803,600,19.5,0
20120803,700,20.9,0
20120803,800,23.3,0
20120803,900,26.1,0
20120803,1000,27.9,0
20120803,1100,28.7,0
20120803,1200,29.7,0
20120803,1300,30.7,0
20120803,1400,31.5,0
20120803,1500,32,0
20120803,1600,32,0
20120803,1700,32,0
20120803,1800,31.2,0
20120803,1900,29.9,0
20120803,2000,28.5,0
20120803,2100,27.7,0
20120803,2200,26.9,0
20120803,2300,26.3,0
20120804,0,25.1,0
20120804,100,24,0
20120804,200,23.1,0
20120804,300,22.9,0
20120804,400,22.2,0
20120804,500,22.7,0
20120804,600,23.2,0
20120804,700,23.7,0
20120804,800,24.6,0
20120804,900,26.2,0
20120804,1000,27.9,0
20120804,1100,29.1,0
20120804,1200,29.6,0
20120804,1300,30.7,0
20120804,1400,30.8,0
20120804,1500,31.5,0
20120804,1600,31.4,0
20120804,1700,31.1,0
20120804,1800,29.8,0
20120804,1900,29.9,0
20120804,2000,28.2,0
20120804,2100,27.4,0
20120804,2200,26.7,0
20120804,2300,25.2,0
20120805,0,24.7,0
20120805,100,23.6,0
20120805,200,23.4,0
20120805,300,23,0
20120805,400,23,0
20120805,500,22.6,0
20120805,600,21.8,0
20120805,700,23.5,0
20120805,800,25.3,0
20120805,900,26.9,0
20120805,1000,28.8,0
20120805,1100,29.2,0
20120805,1200,30.2,0
20120805,1300,30.5,0
20120805,1400,31.1,0
20120805,1500,30.1,0
20120805,1600,28.3,0
20120805,1700,28.3,0
20120805,1800,27.5,0
20120805,1900,26.7,0
20120805,2000,26.2,0
20120805,2100,25.2,0
20120805,2200,24.7,0
20120805,2300,24.1,0
20120806,0,23.7,0
20120806,100,23.5,0
20120806,200,23.4,0
20120806,300,23,0
20120806,400,22.7,0
20120806,500,22.5,0
20120806,600,22.5,0
20120806,700,23.1,0
20120806,800,24.3,0
20120806,900,26.3,0
20120806,1000,28.3,0
20120806,1100,29.2,0
20120806,1200,30.1,0
20120806,1300,30.4,0
20120806,1400,31.4,0
20120806,1500,31.5,0
20120806,1600,32,0
20120806,1700,30.8,0
20120806,1800,29.1,0.8
20120806,1900,24,0.5
20120806,2000,24.2,0.4
20120806,2100,23.3,1.1
20120806,2200,22.5,1
20120806,2300,22.4,0.2
20120807,0,22.4,0
20120807,100,22.2,0
20120807,200,22.2,0.2
20120807,300,22.1,0
20120807,400,21.9,0
20120807,500,21.9,0
20120807,600,22.2,0
20120807,700,22.5,0.7
20120807,800,22.8,0
20120807,900,23.4,0.2
20120807,1000,24,0.2
20120807,1100,24.8,0
20120807,1200,26.1,0
20120807,1300,27.2,0
20120807,1400,27.6,0
20120807,1500,27.2,0
20120807,1600,27.2,0
20120807,1700,27.6,0
20120807,1800,27.7,0
20120807,1900,24.6,0
20120807,2000,24.2,0
20120807,2100,23.2,0
20120807,2200,23,0
20120807,2300,22.8,0
20120808,0,22.7,0
20120808,100,22.5,0
20120808,200,22.4,0
20120808,300,22.2,0
20120808,400,22.4,0
20120808,500,22.4,0
20120808,600,22.4,0
20120808,700,22.5,0
20120808,800,23.2,0
20120808,900,24.8,0
20120808,1000,25.1,0
20120808,1100,26.1,0
20120808,1200,27,0
20120808,1300,27.7,0
20120808,1400,29.2,0
20120808,1500,29.3,0
20120808,1600,28.6,0
20120808,1700,25.1,0
20120808,1800,25,0
20120808,1900,24.7,0
20120808,2000,22.9,0
20120808,2100,22.1,0
20120808,2200,21.5,0
20120808,2300,20.7,0
20120809,0,20.4,0
20120809,100,20,0
20120809,200,19.9,0
20120809,300,18.9,0
20120809,400,18.5,0
20120809,500,18,0
20120809,600,17.9,0
20120809,700,20.6,0
20120809,800,22.8,0
20120809,900,25.6,0
20120809,1000,26.2,0
20120809,1100,27.5,0
20120809,1200,27.9,0
20120809,1300,28.9,0
20120809,1400,29.4,0
20120809,1500,28.8,0
20120809,1600,29.1,0
20120809,1700,29.2,0
20120809,1800,28.2,0
20120809,1900,27.3,0
20120809,2000,25.5,0
20120809,2100,25.1,0
20120809,2200,24.7,0
20120809,2300,24.1,0
20120810,0,23.9,2.5
20120810,100,23.7,13.3
20120810,200,21.5,0.2
20120810,300,21.1,0
20120810,400,21.1,0
20120810,500,21,0
20120810,600,21,0
20120810,700,21,0
20120810,800,21.6,0
20120810,900,22.4,0
20120810,1000,23.6,0
20120810,1100,24.8,0
20120810,1200,25.5,0
20120810,1300,25.9,0
20120810,1400,27.1,0
20120810,1500,27,2.2
20120810,1600,25.7,0
20120810,1700,25.9,0
20120810,1800,26,0
20120810,1900,23.9,0
20120810,2000,23.5,0
20120810,2100,23.5,0
20120810,2200,23.5,0
20120810,2300,23.2,0
20120811,0,23,0
20120811,100,23.1,0
20120811,200,23.1,0.7
20120811,300,22.9,0
20120811,400,22.7,0
20120811,500,22.9,0
20120811,600,23.1,0
20120811,700,23.2,0
20120811,800,24.1,0
20120811,900,24.6,0
20120811,1000,25.4,0
20120811,1100,26.7,0
20120811,1200,27.5,0
20120811,1300,28.6,0
20120811,1400,27.4,1.3
20120811,1500,22.7,9.5
20120811,1600,22.9,3.6
20120811,1700,23.2,1.4
20120811,1800,23.4,0
20120811,1900,23.2,0
20120811,2000,22.7,1.6
20120811,2100,22.5,0
20120811,2200,22.4,0
20120811,2300,22.3,0
20120812,0,22.3,0
20120812,100,21.4,0
20120812,200,21.1,0
20120812,300,21.1,0
20120812,400,21,0
20120812,500,20.8,0
20120812,600,21,0
20120812,700,20.9,0
20120812,800,21.1,0
20120812,900,23.2,0
20120812,1000,24.8,0
20120812,1100,25.9,0
20120812,1200,27.5,0
20120812,1300,27.9,0
20120812,1400,28.3,0
20120812,1500,28.7,0
20120812,1600,28.5,0
20120812,1700,28.6,0
20120812,1800,28,0
20120812,1900,26.1,0
20120812,2000,23.2,0
20120812,2100,21.9,0
20120812,2200,20.8,0
20120812,2300,20.1,0
20120813,0,19.3,0
20120813,100,19.1,0
20120813,200,18.2,0
20120813,300,18,0
20120813,400,17.6,0
20120813,500,17.7,0
20120813,600,17.1,0
20120813,700,19,0
20120813,800,23.3,0
20120813,900,26.1,0
20120813,1000,28,0
20120813,1100,28.8,0
20120813,1200,28.9,0
20120813,1300,29.7,0
20120813,1400,30.2,0
20120813,1500,30.2,0
20120813,1600,30,0
20120813,1700,29.8,0
20120813,1800,28.5,0
20120813,1900,27.7,0
20120813,2000,24.2,0
20120813,2100,22.4,0
20120813,2200,21.2,0
20120813,2300,20.3,0
20120814,0,19.6,0
20120814,100,18.9,0
20120814,200,18.5,0
20120814,300,18.1,0
20120814,400,17.8,0
20120814,500,17.3,0
20120814,600,17.1,0
20120814,700,20.3,0
20120814,800,21.5,0
20120814,900,24.3,0
20120814,1000,27.2,0
20120814,1100,28.5,0
20120814,1200,29.1,0
20120814,1300,29.5,0
20120814,1400,30.1,0
20120814,1500,30.3,0
20120814,1600,30.5,0
20120814,1700,30.1,0
20120814,1800,29.6,0
20120814,1900,28.3,0
20120814,2000,26,0
20120814,2100,25.2,0
20120814,2200,24.5,0
20120814,2300,24.3,0
20120815,0,23.9,0
20120815,100,23.3,0
20120815,200,21.4,0
20120815,300,21.2,0
20120815,400,21.1,0
20120815,500,21.4,0
20120815,600,20.1,0
20120815,700,21.4,0
20120815,800,22.9,0
20120815,900,24.5,0
20120815,1000,26.8,0
20120815,1100,27.6,0
20120815,1200,27.5,0
20120815,1300,27.8,0
20120815,1400,28.1,0
20120815,1500,29.1,0
20120815,1600,29.5,0
20120815,1700,29.4,0
20120815,1800,27.4,0
20120815,1900,26.9,0
20120815,2000,24.9,0
20120815,2100,22.5,0
20120815,2200,21.6,0
20120815,2300,21.5,0
20120816,0,21.6,0
20120816,100,21.4,0
20120816,200,21.3,0
20120816,300,21,0
20120816,400,19.9,0
20120816,500,20,0
20120816,600,19.8,0
20120816,700,20.8,0
20120816,800,21.8,0
20120816,900,24,0
20120816,1000,25.8,0
20120816,1100,27.1,0
20120816,1200,27.9,0
20120816,1300,28.6,0
20120816,1400,29,0
20120816,1500,29.4,0
20120816,1600,29.3,0
20120816,1700,28.9,0
20120816,1800,28.7,0
20120816,1900,25.6,0
20120816,2000,23.2,0
20120816,2100,21.3,0
20120816,2200,20.3,0
20120816,2300,19.7,0
20120817,0,19.1,0
20120817,100,18.4,0
20120817,200,18.3,0
20120817,300,17.8,0
20120817,400,17.3,0
20120817,500,17,0
20120817,600,16.8,0
20120817,700,19.3,0
20120817,800,23.1,0
20120817,900,26.1,0
20120817,1000,27.3,0
20120817,1100,28.5,0
20120817,1200,29,0
20120817,1300,29.6,0
20120817,1400,30.2,0
20120817,1500,30.6,0
20120817,1600,30.5,0
20120817,1700,30.2,0
20120817,1800,28.4,0
20120817,1900,26.1,0
20120817,2000,25.5,0.4
20120817,2100,22.7,0
20120817,2200,22.3,0
20120817,2300,21.9,0
20120818,0,21.6,0
20120818,100,21,0
20120818,200,20.4,0
20120818,300,19.5,0
20120818,400,19.9,0
20120818,500,19.8,0
20120818,600,19.5,0
20120818,700,20.7,0
20120818,800,22.7,0
20120818,900,23.7,0
20120818,1000,24.8,0
20120818,1100,25.5,0
20120818,1200,25.8,0
20120818,1300,27.2,0
20120818,1400,27.3,0
20120818,1500,27.8,0
20120818,1600,28.1,0
20120818,1700,27.7,0
20120818,1800,26.6,0
20120818,1900,26,0
20120818,2000,23,0
20120818,2100,22.1,0
20120818,2200,21.5,0
20120818,2300,20.9,0
20120819,0,21,0
20120819,100,21.2,0
20120819,200,21.3,0
20120819,300,21.8,0
20120819,400,22.2,0
20120819,500,22.3,2.3
20120819,600,22,10.8
20120819,700,21.3,0.6
20120819,800,21.4,0
20120819,900,21.4,0.3
20120819,1000,21.1,6.5
20120819,1100,20.9,2.6
20120819,1200,21.3,0.2
20120819,1300,21.4,0
20120819,1400,21.3,0.7
20120819,1500,21.5,0.2
20120819,1600,21.2,0
20120819,1700,20.6,1
20120819,1800,20.5,0
20120819,1900,20,0.7
20120819,2000,19.6,0.2
20120819,2100,19.4,0
20120819,2200,19.5,0
20120819,2300,19.7,0
20120820,0,19.7,0
20120820,100,19.7,0
20120820,200,19.7,0
20120820,300,19.6,0
20120820,400,19.3,0
20120820,500,19.3,0.8
20120820,600,19,1.3
20120820,700,18.9,1.4
20120820,800,19.3,0.7
20120820,900,19.7,0.4
20120820,1000,20.5,0
20120820,1100,21.9,0
20120820,1200,22.7,0
20120820,1300,23.4,0
20120820,1400,24.5,0
20120820,1500,25.1,0
20120820,1600,24.6,0
20120820,1700,24.2,0
20120820,1800,23.8,0
20120820,1900,22.8,0
20120820,2000,21.3,0
20120820,2100,20.6,0
20120820,2200,20,0
20120820,2300,19.9,0
20120821,0,19.8,0
20120821,100,19.6,0
20120821,200,19.4,0
20120821,300,19.5,0
20120821,400,19.5,0
20120821,500,19.2,0
20120821,600,19.1,0
20120821,700,19,0
20120821,800,20.2,0
20120821,900,21.9,0
20120821,1000,24.1,0
20120821,1100,25.3,0
20120821,1200,26.1,0
20120821,1300,26.7,0
20120821,1400,27.6,0
20120821,1500,27,0
20120821,1600,27.3,0
20120821,1700,25.6,4.3
20120821,1800,21.9,10.6
20120821,1900,20.6,0.3
20120821,2000,20.4,0
20120821,2100,20.3,0.3
20120821,2200,20.2,0
20120821,2300,19.8,0
20120822,0,19.6,0
20120822,100,19.1,0
20120822,200,19,0
20120822,300,18.8,0
20120822,400,19,0
20120822,500,19,0
20120822,600,19,0
20120822,700,20.1,0
20120822,800,20.7,0
20120822,900,21.5,0
20120822,1000,22.6,0
20120822,1100,24.6,0
20120822,1200,24.7,0
20120822,1300,25.4,0
20120822,1400,25,0
20120822,1500,24.6,0
20120822,1600,24.3,0
20120822,1700,24.2,0
20120822,1800,23.8,0
20120822,1900,23.6,0
20120822,2000,22.3,0
20120822,2100,21.4,0
20120822,2200,20.8,0
20120822,2300,21.3,0
20120823,0,21.1,0
20120823,100,20.4,0
20120823,200,20.2,0
20120823,300,19.9,0
20120823,400,19.5,0
20120823,500,19.3,0
20120823,600,19.1,0
20120823,700,19.8,0
20120823,800,22.3,0
20120823,900,23.3,0
20120823,1000,24.8,0
20120823,1100,25.9,0
20120823,1200,26.9,0
20120823,1300,27.4,0
20120823,1400,28,0
20120823,1500,28.2,0
20120823,1600,27.8,0
20120823,1700,27.5,0
20120823,1800,25.9,0
20120823,1900,24.6,0
20120823,2000,22.1,0
20120823,2100,21.2,0
20120823,2200,20.7,0
20120823,2300,20.1,0
20120824,0,20,0
20120824,100,19.7,0
20120824,200,19.2,0
20120824,300,19.2,0
20120824,400,19,0
20120824,500,18.6,0
20120824,600,18.2,0
20120824,700,18.2,0
20120824,800,20.6,0
20120824,900,22.8,0
20120824,1000,23.3,0
20120824,1100,23.1,0
20120824,1200,23.5,0
20120824,1300,24,0
20120824,1400,24.3,0
20120824,1500,24.3,0
20120824,1600,24.4,0
20120824,1700,23.9,0
20120824,1800,23,0
20120824,1900,21.9,0
20120824,2000,21.4,0
20120824,2100,21,0
20120824,2200,20.6,0
20120824,2300,20,0
20120825,0,19.7,0
20120825,100,19.3,0
20120825,200,19.3,0
20120825,300,19.1,1
20120825,400,17,0
20120825,500,16.5,0
20120825,600,17,0
20120825,700,17.8,0
20120825,800,18.9,0
20120825,900,20.2,0
20120825,1000,22,0
20120825,1100,22.2,0
20120825,1200,21.7,0
20120825,1300,20.9,0
20120825,1400,20.9,0
20120825,1500,21.3,0
20120825,1600,21.1,0
20120825,1700,21.6,0
20120825,1800,20.5,0
20120825,1900,20.5,0
20120825,2000,19.8,0
20120825,2100,19.7,0
20120825,2200,19.3,0
20120825,2300,18.8,0
20120826,0,18.9,0
20120826,100,18.9,0
20120826,200,17.4,0
20120826,300,17.7,0
20120826,400,17.7,0
20120826,500,17.5,0
20120826,600,17.5,0
20120826,700,18,0
20120826,800,20,0
20120826,900,22.4,0
20120826,1000,22.8,0
20120826,1100,24.8,0
20120826,1200,26.4,0
20120826,1300,26.1,0
20120826,1400,27.6,0
20120826,1500,27.6,0
20120826,1600,27.2,0
20120826,1700,27.5,0
20120826,1800,26.6,0
20120826,1900,23.4,0
20120826,2000,22.4,0
20120826,2100,21.1,0
20120826,2200,21.3,0
20120826,2300,20,0
20120827,0,19.3,0
20120827,100,18.8,0
20120827,200,18.7,0
20120827,300,19.1,0
20120827,400,19.5,0
20120827,500,19.7,0
20120827,600,19.2,0
20120827,700,20.4,0
20120827,800,22.2,0
20120827,900,23.2,0
20120827,1000,25.7,0
20120827,1100,27.5,0
20120827,1200,28.5,0
20120827,1300,28.9,0
20120827,1400,29.9,0
20120827,1500,30.3,0
20120827,1600,29.8,0
20120827,1700,29.7,0
20120827,1800,29.3,0
20120827,1900,27.7,0
20120827,2000,24.8,0
20120827,2100,23.4,0
20120827,2200,22.7,0
20120827,2300,22.1,0
20120828,0,22.1,0
20120828,100,22,0
20120828,200,21.6,0
20120828,300,21.6,0
20120828,400,21.9,0
20120828,500,22.2,0
20120828,600,22.3,0
20120828,700,22.6,0
20120828,800,23.3,0
20120828,900,25.5,0
20120828,1000,27.5,0
20120828,1100,28.9,0
20120828,1200,29.4,0
20120828,1300,29.9,0
20120828,1400,29.9,0.7
20120828,1500,28.9,0.2
20120828,1600,29.2,0
20120828,1700,28.5,0
20120828,1800,27.8,0
20120828,1900,26.5,0
20120828,2000,25.6,0
20120828,2100,24.3,0
20120828,2200,24.2,0.3
20120828,2300,23.5,0.7
20120829,0,22,0
20120829,100,21.6,0
20120829,200,22.2,0
20120829,300,22.2,0
20120829,400,22,0
20120829,500,21.4,0
20120829,600,21,0
20120829,700,21.5,0
20120829,800,21.8,0
20120829,900,22.9,0
20120829,1000,25.1,0
20120829,1100,26.7,0
20120829,1200,26.9,0
20120829,1300,27.2,0
20120829,1400,28.2,0
20120829,1500,28.8,0
20120829,1600,28.9,0
20120829,1700,28.9,0
20120829,1800,28.1,0
20120829,1900,26,0
20120829,2000,22.8,0
20120829,2100,21.3,0
20120829,2200,20.5,0
20120829,2300,19.9,0
20120830,0,19.7,0
20120830,100,19.3,0
20120830,200,19,0
20120830,300,18.8,0
20120830,400,18.6,0
20120830,500,18,0
20120830,600,18.2,0
20120830,700,19.3,0
20120830,800,-9999,0
20120830,900,26.1,0
20120830,1000,27.5,0
20120830,1100,28.5,0
20120830,1200,29.6,0
20120830,1300,30.6,0
20120830,1400,30.4,0
20120830,1500,30.3,0
20120830,1600,30.4,0
20120830,1700,30.1,0
20120830,1800,29.1,0
20120830,1900,27.8,0
20120830,2000,25.6,0
20120830,2100,24.1,0
20120830,2200,23.9,0
20120830,2300,22.6,0
20120831,0,22.2,0
20120831,100,22.2,0
20120831,200,21.5,0
20120831,300,20.9,0
20120831,400,21.4,0
